"antibody","cell","composite","control","control_id","data_type","data_version","date_resubmitted","date_submitted","date_unrestricted","dcc_accession","donor_id","geo_sample_accession","grant","lab","lab_exp_id","lab_version","md5sum","orig_assembly","project","replicate","set_type","size","sub_id","table_name","treatment","type","view","filename","fname","url"
"CTCF","HL-60","wgEncodeUwTfbs","std","wgEncodeEH000465","ChipSeq","ENCODE June 2010 Freeze",#2010-06-10#,#2009-06-30#,#2010-03-29#,"wgEncodeEH000397",,"GSM749688","Stam","UW","DS9413","Hotspot-v5.1","10ffa777f8aae27d04197af154c787bc","hg18","wgEncode",1,"exp","1.7M",1300,"wgEncodeUwTfbsHl60CtcfStdHotspotsRep1","None","broadPeak","Hotspots","wgEncodeUwTfbsHl60CtcfStdHotspotsRep1.broadPeak.gz","wgEncodeUwTfbsHl60CtcfStdHotspotsRep1.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwTfbs/wgEncodeUwTfbsHl60CtcfStdHotspotsRep1.broadPeak.gz"
"CTCF","HFF-Myc","wgEncodeUwTfbs","std","wgEncodeEH001896","ChipSeq","ENCODE Mar 2012 Freeze",,#2011-06-25#,#2012-03-24#,"wgEncodeEH001895",,"GSM1022669","Stam","UW","DS18323","lmax-v1.0","fc8449d17a3d6ee29ddeae78fd707736","hg19","wgEncode",2,"exp","615K",4392,"wgEncodeUwTfbsHffmycCtcfStdPkRep2","None","narrowPeak","Peaks","wgEncodeUwTfbsHffmycCtcfStdPkRep2.narrowPeak.gz","wgEncodeUwTfbsHffmycCtcfStdPkRep2.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwTfbs/wgEncodeUwTfbsHffmycCtcfStdPkRep2.narrowPeak.gz"
"CTCF","HFF-Myc","wgEncodeUwTfbs","std","wgEncodeEH001896","ChipSeq","ENCODE Mar 2012 Freeze",,#2011-06-25#,#2012-03-24#,"wgEncodeEH001895",,"GSM1022671","Stam","UW","DS18322","lmax-v1.0","a385ae340290877f3ab426ab963fb6b5","hg19","wgEncode",1,"exp","666K",4391,"wgEncodeUwTfbsHffmycCtcfStdPkRep1","None","narrowPeak","Peaks","wgEncodeUwTfbsHffmycCtcfStdPkRep1.narrowPeak.gz","wgEncodeUwTfbsHffmycCtcfStdPkRep1.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwTfbs/wgEncodeUwTfbsHffmycCtcfStdPkRep1.narrowPeak.gz"
"CTCF","HFF-Myc","wgEncodeUwTfbs","std","wgEncodeEH001896","ChipSeq","ENCODE Mar 2012 Freeze",,#2011-06-25#,#2012-03-24#,"wgEncodeEH001895",,"GSM1022669","Stam","UW","DS18323","Hotspot-v5.2","bd7c22507275d1cf585b6aef97693db6","hg19","wgEncode",2,"exp","2.3M",4392,"wgEncodeUwTfbsHffmycCtcfStdHotspotsRep2","None","broadPeak","Hotspots","wgEncodeUwTfbsHffmycCtcfStdHotspotsRep2.broadPeak.gz","wgEncodeUwTfbsHffmycCtcfStdHotspotsRep2.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwTfbs/wgEncodeUwTfbsHffmycCtcfStdHotspotsRep2.broadPeak.gz"
"CTCF","HFF-Myc","wgEncodeUwTfbs","std","wgEncodeEH001896","ChipSeq","ENCODE Mar 2012 Freeze",,#2011-06-25#,#2012-03-24#,"wgEncodeEH001895",,"GSM1022671","Stam","UW","DS18322","Hotspot-v5.2","c64d998c81e4214565d0d87c8f4df8cc","hg19","wgEncode",1,"exp","2.7M",4391,"wgEncodeUwTfbsHffmycCtcfStdHotspotsRep1","None","broadPeak","Hotspots","wgEncodeUwTfbsHffmycCtcfStdHotspotsRep1.broadPeak.gz","wgEncodeUwTfbsHffmycCtcfStdHotspotsRep1.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwTfbs/wgEncodeUwTfbsHffmycCtcfStdHotspotsRep1.broadPeak.gz"
"CTCF","HFF","wgEncodeUwTfbs","std","wgEncodeEH002043","ChipSeq","ENCODE Mar 2012 Freeze",,#2011-12-13#,#2012-09-12#,"wgEncodeEH002547",,"GSM1022644","Stam","UW","DS18318","lmax-v1.0","aacb1925e2474e71d34ee1b580cb620c","hg19","wgEncode",1,"exp","702K",5182,"wgEncodeUwTfbsHffCtcfStdPkRep1","None","narrowPeak","Peaks","wgEncodeUwTfbsHffCtcfStdPkRep1.narrowPeak.gz","wgEncodeUwTfbsHffCtcfStdPkRep1.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwTfbs/wgEncodeUwTfbsHffCtcfStdPkRep1.narrowPeak.gz"
"CTCF","HFF","wgEncodeUwTfbs","std","wgEncodeEH002043","ChipSeq","ENCODE Mar 2012 Freeze",,#2011-12-13#,#2012-09-12#,"wgEncodeEH002547",,"GSM1022644","Stam","UW","DS18318","Hotspot-v5.2","d56999319bc430e752e212fc1a031d4c","hg19","wgEncode",1,"exp","1.8M",5182,"wgEncodeUwTfbsHffCtcfStdHotspotsRep1","None","broadPeak","Hotspots","wgEncodeUwTfbsHffCtcfStdHotspotsRep1.broadPeak.gz","wgEncodeUwTfbsHffCtcfStdHotspotsRep1.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwTfbs/wgEncodeUwTfbsHffCtcfStdHotspotsRep1.broadPeak.gz"
"CTCF","HepG2","wgEncodeUwTfbs","std","wgEncodeEH000470","ChipSeq","ENCODE June 2010 Freeze",#2010-06-10#,#2009-07-02#,#2010-04-02#,"wgEncodeEH000401",,"GSM749683","Stam","UW","DS11677","lmax-v1.0","181f9e13579608834dd3fa3acf3bdff8","hg18","wgEncode",2,"exp","703K",1299,"wgEncodeUwTfbsHepg2CtcfStdPkRep2","None","narrowPeak","Peaks","wgEncodeUwTfbsHepg2CtcfStdPkRep2.narrowPeak.gz","wgEncodeUwTfbsHepg2CtcfStdPkRep2.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwTfbs/wgEncodeUwTfbsHepg2CtcfStdPkRep2.narrowPeak.gz"
"CTCF","HepG2","wgEncodeUwTfbs","std","wgEncodeEH000470","ChipSeq","ENCODE June 2010 Freeze",#2010-06-10#,#2009-07-02#,#2010-04-02#,"wgEncodeEH000401",,"GSM749715","Stam","UW","DS10700","lmax-v1.0","9a0725360d6dbba1db63ea1c9da49d36","hg18","wgEncode",1,"exp","1.2M",1298,"wgEncodeUwTfbsHepg2CtcfStdPkRep1","None","narrowPeak","Peaks","wgEncodeUwTfbsHepg2CtcfStdPkRep1.narrowPeak.gz","wgEncodeUwTfbsHepg2CtcfStdPkRep1.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwTfbs/wgEncodeUwTfbsHepg2CtcfStdPkRep1.narrowPeak.gz"
"CTCF","HepG2","wgEncodeUwTfbs","std","wgEncodeEH000470","ChipSeq","ENCODE June 2010 Freeze",#2010-06-10#,#2009-07-02#,#2010-04-02#,"wgEncodeEH000401",,"GSM749683","Stam","UW","DS11677","Hotspot-v5.1","984e42047fb999d9cc0b569e8b6b8a11","hg18","wgEncode",2,"exp","2.4M",1299,"wgEncodeUwTfbsHepg2CtcfStdHotspotsRep2","None","broadPeak","Hotspots","wgEncodeUwTfbsHepg2CtcfStdHotspotsRep2.broadPeak.gz","wgEncodeUwTfbsHepg2CtcfStdHotspotsRep2.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwTfbs/wgEncodeUwTfbsHepg2CtcfStdHotspotsRep2.broadPeak.gz"
"CTCF","HepG2","wgEncodeUwTfbs","std","wgEncodeEH000470","ChipSeq","ENCODE June 2010 Freeze",#2010-06-10#,#2009-07-02#,#2010-04-02#,"wgEncodeEH000401",,"GSM749715","Stam","UW","DS10700","Hotspot-v5.1","0e616416b8fb74e44c793bfe2aa4c2a1","hg18","wgEncode",1,"exp","3.6M",1298,"wgEncodeUwTfbsHepg2CtcfStdHotspotsRep1","None","broadPeak","Hotspots","wgEncodeUwTfbsHepg2CtcfStdHotspotsRep1.broadPeak.gz","wgEncodeUwTfbsHepg2CtcfStdHotspotsRep1.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwTfbs/wgEncodeUwTfbsHepg2CtcfStdHotspotsRep1.broadPeak.gz"
"CTCF","HeLa-S3","wgEncodeUwTfbs","std","wgEncodeEH000469","ChipSeq","ENCODE June 2010 Freeze",#2010-06-10#,#2009-06-30#,#2010-03-29#,"wgEncodeEH000398",,"GSM749739","Stam","UW","DS11167","lmax-v1.0","01250d7daafd7557c591fb9991464bb5","hg18","wgEncode",2,"exp","832K",1296,"wgEncodeUwTfbsHelas3CtcfStdPkRep2","None","narrowPeak","Peaks","wgEncodeUwTfbsHelas3CtcfStdPkRep2.narrowPeak.gz","wgEncodeUwTfbsHelas3CtcfStdPkRep2.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwTfbs/wgEncodeUwTfbsHelas3CtcfStdPkRep2.narrowPeak.gz"
"CTCF","HeLa-S3","wgEncodeUwTfbs","std","wgEncodeEH000469","ChipSeq","ENCODE June 2010 Freeze",#2010-06-10#,#2009-06-30#,#2010-03-29#,"wgEncodeEH000398",,"GSM749729","Stam","UW","DS11552","lmax-v1.0","9bd5ffe43d837018ccaafa5789bb86ec","hg18","wgEncode",1,"exp","562K",1297,"wgEncodeUwTfbsHelas3CtcfStdPkRep1","None","narrowPeak","Peaks","wgEncodeUwTfbsHelas3CtcfStdPkRep1.narrowPeak.gz","wgEncodeUwTfbsHelas3CtcfStdPkRep1.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwTfbs/wgEncodeUwTfbsHelas3CtcfStdPkRep1.narrowPeak.gz"
"CTCF","HeLa-S3","wgEncodeUwTfbs","std","wgEncodeEH000469","ChipSeq","ENCODE June 2010 Freeze",#2010-06-10#,#2009-09-21#,#2010-06-21#,"wgEncodeEH000398",,"GSM749739","Stam","UW","DS11167","Hotspot-v5.1","b237895ff4e346ef422e3a22da9c7c66","hg18","wgEncode",2,"exp","2.6M",1296,"wgEncodeUwTfbsHelas3CtcfStdHotspotsRep2","None","broadPeak","Hotspots","wgEncodeUwTfbsHelas3CtcfStdHotspotsRep2.broadPeak.gz","wgEncodeUwTfbsHelas3CtcfStdHotspotsRep2.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwTfbs/wgEncodeUwTfbsHelas3CtcfStdHotspotsRep2.broadPeak.gz"
"CTCF","HeLa-S3","wgEncodeUwTfbs","std","wgEncodeEH000469","ChipSeq","ENCODE June 2010 Freeze",#2010-06-10#,#2009-06-30#,#2010-03-29#,"wgEncodeEH000398",,"GSM749729","Stam","UW","DS11552","Hotspot-v5.1","72e80af14cf27007534222d4c671908d","hg18","wgEncode",1,"exp","1.6M",1297,"wgEncodeUwTfbsHelas3CtcfStdHotspotsRep1","None","broadPeak","Hotspots","wgEncodeUwTfbsHelas3CtcfStdHotspotsRep1.broadPeak.gz","wgEncodeUwTfbsHelas3CtcfStdHotspotsRep1.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwTfbs/wgEncodeUwTfbsHelas3CtcfStdHotspotsRep1.broadPeak.gz"
"CTCF","HEK293","wgEncodeUwTfbs","std","wgEncodeEH000464","ChipSeq","ENCODE June 2010 Freeze",#2010-06-15#,#2009-06-30#,#2010-03-29#,"wgEncodeEH000396",,"GSM749687","Stam","UW","DS10410","lmax-v1.0","689e2aab8c5f9cd690e2e38010bedccf","hg18","wgEncode",2,"exp","576K",1486,"wgEncodeUwTfbsHek293CtcfStdPkRep2","None","narrowPeak","Peaks","wgEncodeUwTfbsHek293CtcfStdPkRep2.narrowPeak.gz","wgEncodeUwTfbsHek293CtcfStdPkRep2.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwTfbs/wgEncodeUwTfbsHek293CtcfStdPkRep2.narrowPeak.gz"
"CTCF","HEK293","wgEncodeUwTfbs","std","wgEncodeEH000464","ChipSeq","ENCODE June 2010 Freeze",#2010-06-10#,#2009-06-30#,#2010-03-29#,"wgEncodeEH000396",,"GSM749668","Stam","UW","DS10699","lmax-v1.0","8e75d4cdb45b6964f189224cec21cb70","hg18","wgEncode",1,"exp","1.2M",1294,"wgEncodeUwTfbsHek293CtcfStdPkRep1","None","narrowPeak","Peaks","wgEncodeUwTfbsHek293CtcfStdPkRep1.narrowPeak.gz","wgEncodeUwTfbsHek293CtcfStdPkRep1.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwTfbs/wgEncodeUwTfbsHek293CtcfStdPkRep1.narrowPeak.gz"
"CTCF","HEK293","wgEncodeUwTfbs","std","wgEncodeEH000464","ChipSeq","ENCODE June 2010 Freeze",#2010-06-15#,#2009-09-29#,#2010-06-29#,"wgEncodeEH000396",,"GSM749687","Stam","UW","DS10410","Hotspot-v5.1","4351197c626bdfcdb250ddb961d613ff","hg18","wgEncode",2,"exp","1.7M",1486,"wgEncodeUwTfbsHek293CtcfStdHotspotsRep2","None","broadPeak","Hotspots","wgEncodeUwTfbsHek293CtcfStdHotspotsRep2.broadPeak.gz","wgEncodeUwTfbsHek293CtcfStdHotspotsRep2.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwTfbs/wgEncodeUwTfbsHek293CtcfStdHotspotsRep2.broadPeak.gz"
"CTCF","HEK293","wgEncodeUwTfbs","std","wgEncodeEH000464","ChipSeq","ENCODE June 2010 Freeze",#2010-06-10#,#2009-06-30#,#2010-03-29#,"wgEncodeEH000396",,"GSM749668","Stam","UW","DS10699","Hotspot-v5.1","2c133edd6462114e1d2d81a6fdd37741","hg18","wgEncode",1,"exp","3.2M",1294,"wgEncodeUwTfbsHek293CtcfStdHotspotsRep1","None","broadPeak","Hotspots","wgEncodeUwTfbsHek293CtcfStdHotspotsRep1.broadPeak.gz","wgEncodeUwTfbsHek293CtcfStdHotspotsRep1.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwTfbs/wgEncodeUwTfbsHek293CtcfStdHotspotsRep1.broadPeak.gz"
"CTCF","HEEpiC","wgEncodeUwTfbs","std","wgEncodeEH000952","ChipSeq","ENCODE Jan 2011 Freeze",,#2010-10-23#,#2011-07-23#,"wgEncodeEH000984",,"GSM749726","Stam","UW","DS16058","lmax-v1.0","917b66a2b31af8ad0d2b6b3069a93290","hg19","wgEncode",2,"exp","582K",2685,"wgEncodeUwTfbsHeeCtcfStdPkRep2","None","narrowPeak","Peaks","wgEncodeUwTfbsHeeCtcfStdPkRep2.narrowPeak.gz","wgEncodeUwTfbsHeeCtcfStdPkRep2.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwTfbs/wgEncodeUwTfbsHeeCtcfStdPkRep2.narrowPeak.gz"
"CTCF","HEEpiC","wgEncodeUwTfbs","std","wgEncodeEH000952","ChipSeq","ENCODE Jan 2011 Freeze",,#2010-10-23#,#2011-07-23#,"wgEncodeEH000984",,"GSM749712","Stam","UW","DS16059","lmax-v1.0","4f73df136f2a0e067db84728d6033d59","hg19","wgEncode",1,"exp","831K",2686,"wgEncodeUwTfbsHeeCtcfStdPkRep1","None","narrowPeak","Peaks","wgEncodeUwTfbsHeeCtcfStdPkRep1.narrowPeak.gz","wgEncodeUwTfbsHeeCtcfStdPkRep1.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwTfbs/wgEncodeUwTfbsHeeCtcfStdPkRep1.narrowPeak.gz"
"CTCF","HEEpiC","wgEncodeUwTfbs","std","wgEncodeEH000952","ChipSeq","ENCODE Jan 2011 Freeze",,#2010-10-23#,#2011-07-23#,"wgEncodeEH000984",,"GSM749726","Stam","UW","DS16058","Hotspot-v5.1","233431293ee569b655f9c1256586f35d","hg19","wgEncode",2,"exp","1.7M",2685,"wgEncodeUwTfbsHeeCtcfStdHotspotsRep2","None","broadPeak","Hotspots","wgEncodeUwTfbsHeeCtcfStdHotspotsRep2.broadPeak.gz","wgEncodeUwTfbsHeeCtcfStdHotspotsRep2.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwTfbs/wgEncodeUwTfbsHeeCtcfStdHotspotsRep2.broadPeak.gz"
"CTCF","HEEpiC","wgEncodeUwTfbs","std","wgEncodeEH000952","ChipSeq","ENCODE Jan 2011 Freeze",,#2010-10-23#,#2011-07-23#,"wgEncodeEH000984",,"GSM749712","Stam","UW","DS16059","Hotspot-v5.1","ce506a0481e40a2318f82ca65d6d54aa","hg19","wgEncode",1,"exp","3.3M",2686,"wgEncodeUwTfbsHeeCtcfStdHotspotsRep1","None","broadPeak","Hotspots","wgEncodeUwTfbsHeeCtcfStdHotspotsRep1.broadPeak.gz","wgEncodeUwTfbsHeeCtcfStdHotspotsRep1.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwTfbs/wgEncodeUwTfbsHeeCtcfStdHotspotsRep1.broadPeak.gz"
"CTCF","HCT-116","wgEncodeUwTfbs","std","wgEncodeEH000950","ChipSeq","ENCODE Mar 2012 Freeze",,#2011-07-29#,#2012-04-28#,"wgEncodeEH002055",,"GSM1022651","Stam","UW","DS18568","lmax-v1.0","2d732a8daebf71f3cd527787a2327939","hg19","wgEncode",2,"exp","618K",4689,"wgEncodeUwTfbsHct116CtcfStdPkRep2","None","narrowPeak","Peaks","wgEncodeUwTfbsHct116CtcfStdPkRep2.narrowPeak.gz","wgEncodeUwTfbsHct116CtcfStdPkRep2.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwTfbs/wgEncodeUwTfbsHct116CtcfStdPkRep2.narrowPeak.gz"
"CTCF","HCT-116","wgEncodeUwTfbs","std","wgEncodeEH000950","ChipSeq","ENCODE Mar 2012 Freeze",,#2011-07-29#,#2012-04-28#,"wgEncodeEH002055",,"GSM1022652","Stam","UW","DS18710","lmax-v1.0","faa325fa72bc1c6e7f185585149f625a","hg19","wgEncode",1,"exp","755K",4690,"wgEncodeUwTfbsHct116CtcfStdPkRep1","None","narrowPeak","Peaks","wgEncodeUwTfbsHct116CtcfStdPkRep1.narrowPeak.gz","wgEncodeUwTfbsHct116CtcfStdPkRep1.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwTfbs/wgEncodeUwTfbsHct116CtcfStdPkRep1.narrowPeak.gz"
"CTCF","HCT-116","wgEncodeUwTfbs","std","wgEncodeEH000950","ChipSeq","ENCODE Mar 2012 Freeze",,#2011-07-29#,#2012-04-28#,"wgEncodeEH002055",,"GSM1022651","Stam","UW","DS18568","Hotspot-v5.2","f76ecdb679ca6134c0508b2085dfe7d7","hg19","wgEncode",2,"exp","2.2M",4689,"wgEncodeUwTfbsHct116CtcfStdHotspotsRep2","None","broadPeak","Hotspots","wgEncodeUwTfbsHct116CtcfStdHotspotsRep2.broadPeak.gz","wgEncodeUwTfbsHct116CtcfStdHotspotsRep2.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwTfbs/wgEncodeUwTfbsHct116CtcfStdHotspotsRep2.broadPeak.gz"
"CTCF","HCT-116","wgEncodeUwTfbs","std","wgEncodeEH000950","ChipSeq","ENCODE Mar 2012 Freeze",,#2011-07-29#,#2012-04-28#,"wgEncodeEH002055",,"GSM1022652","Stam","UW","DS18710","Hotspot-v5.2","89e7779cfa538ecc8d9fdafcbd47784b","hg19","wgEncode",1,"exp","2.3M",4690,"wgEncodeUwTfbsHct116CtcfStdHotspotsRep1","None","broadPeak","Hotspots","wgEncodeUwTfbsHct116CtcfStdHotspotsRep1.broadPeak.gz","wgEncodeUwTfbsHct116CtcfStdHotspotsRep1.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwTfbs/wgEncodeUwTfbsHct116CtcfStdHotspotsRep1.broadPeak.gz"
"CTCF","HCPEpiC","wgEncodeUwTfbs","std","wgEncodeEH000948","ChipSeq","ENCODE Jan 2011 Freeze",,#2010-10-23#,#2011-07-23#,"wgEncodeEH000983",,"GSM749745","Stam","UW","DS16052","lmax-v1.0","8cb17cf60a3910f60e2d3659114a6ce5","hg19","wgEncode",2,"exp","909K",2683,"wgEncodeUwTfbsHcpeCtcfStdPkRep2","None","narrowPeak","Peaks","wgEncodeUwTfbsHcpeCtcfStdPkRep2.narrowPeak.gz","wgEncodeUwTfbsHcpeCtcfStdPkRep2.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwTfbs/wgEncodeUwTfbsHcpeCtcfStdPkRep2.narrowPeak.gz"
"CTCF","HCPEpiC","wgEncodeUwTfbs","std","wgEncodeEH000948","ChipSeq","ENCODE Jan 2011 Freeze",,#2010-10-23#,#2011-07-23#,"wgEncodeEH000983",,"GSM749735","Stam","UW","DS16051","lmax-v1.0","dd855a335c003a27e3e2c404462bf149","hg19","wgEncode",1,"exp","1.2M",2682,"wgEncodeUwTfbsHcpeCtcfStdPkRep1","None","narrowPeak","Peaks","wgEncodeUwTfbsHcpeCtcfStdPkRep1.narrowPeak.gz","wgEncodeUwTfbsHcpeCtcfStdPkRep1.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwTfbs/wgEncodeUwTfbsHcpeCtcfStdPkRep1.narrowPeak.gz"
"CTCF","HCPEpiC","wgEncodeUwTfbs","std","wgEncodeEH000948","ChipSeq","ENCODE Jan 2011 Freeze",,#2010-10-23#,#2011-07-23#,"wgEncodeEH000983",,"GSM749745","Stam","UW","DS16052","Hotspot-v5.1","738f2a8df843dda587b42854fa1ba57d","hg19","wgEncode",2,"exp","3.0M",2683,"wgEncodeUwTfbsHcpeCtcfStdHotspotsRep2","None","broadPeak","Hotspots","wgEncodeUwTfbsHcpeCtcfStdHotspotsRep2.broadPeak.gz","wgEncodeUwTfbsHcpeCtcfStdHotspotsRep2.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwTfbs/wgEncodeUwTfbsHcpeCtcfStdHotspotsRep2.broadPeak.gz"
"CTCF","HCPEpiC","wgEncodeUwTfbs","std","wgEncodeEH000948","ChipSeq","ENCODE Jan 2011 Freeze",,#2010-10-23#,#2011-07-23#,"wgEncodeEH000983",,"GSM749735","Stam","UW","DS16051","Hotspot-v5.1","8e600d7226f161c4885438f80c595409","hg19","wgEncode",1,"exp","3.0M",2682,"wgEncodeUwTfbsHcpeCtcfStdHotspotsRep1","None","broadPeak","Hotspots","wgEncodeUwTfbsHcpeCtcfStdHotspotsRep1.broadPeak.gz","wgEncodeUwTfbsHcpeCtcfStdHotspotsRep1.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwTfbs/wgEncodeUwTfbsHcpeCtcfStdHotspotsRep1.broadPeak.gz"
"CTCF","HCM","wgEncodeUwTfbs","std","wgEncodeEH000946","ChipSeq","ENCODE Mar 2012 Freeze",,#2011-07-29#,#2012-04-28#,"wgEncodeEH001894",,"GSM1022677","Stam","UW","DS18567","lmax-v1.0","d3a793e194cd93b043a032662f5878b1","hg19","wgEncode",2,"exp","783K",4688,"wgEncodeUwTfbsHcmCtcfStdPkRep2","None","narrowPeak","Peaks","wgEncodeUwTfbsHcmCtcfStdPkRep2.narrowPeak.gz","wgEncodeUwTfbsHcmCtcfStdPkRep2.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwTfbs/wgEncodeUwTfbsHcmCtcfStdPkRep2.narrowPeak.gz"
"CTCF","HCM","wgEncodeUwTfbs","std","wgEncodeEH000946","ChipSeq","ENCODE Mar 2012 Freeze",,#2011-06-25#,#2012-03-24#,"wgEncodeEH001894",,"GSM1022657","Stam","UW","DS18566","lmax-v1.0","30fb1e326e7a3565ea5b075187d289a5","hg19","wgEncode",1,"exp","584K",4390,"wgEncodeUwTfbsHcmCtcfStdPkRep1","None","narrowPeak","Peaks","wgEncodeUwTfbsHcmCtcfStdPkRep1.narrowPeak.gz","wgEncodeUwTfbsHcmCtcfStdPkRep1.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwTfbs/wgEncodeUwTfbsHcmCtcfStdPkRep1.narrowPeak.gz"
"CTCF","HCM","wgEncodeUwTfbs","std","wgEncodeEH000946","ChipSeq","ENCODE Mar 2012 Freeze",,#2011-07-29#,#2012-04-28#,"wgEncodeEH001894",,"GSM1022677","Stam","UW","DS18567","Hotspot-v5.2","1ac1010ed351c03328c5a67be0a94eb8","hg19","wgEncode",2,"exp","2.2M",4688,"wgEncodeUwTfbsHcmCtcfStdHotspotsRep2","None","broadPeak","Hotspots","wgEncodeUwTfbsHcmCtcfStdHotspotsRep2.broadPeak.gz","wgEncodeUwTfbsHcmCtcfStdHotspotsRep2.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwTfbs/wgEncodeUwTfbsHcmCtcfStdHotspotsRep2.broadPeak.gz"
"CTCF","HCM","wgEncodeUwTfbs","std","wgEncodeEH000946","ChipSeq","ENCODE Mar 2012 Freeze",,#2011-06-25#,#2012-03-24#,"wgEncodeEH001894",,"GSM1022657","Stam","UW","DS18566","Hotspot-v5.2","d2c5afc70298c7b91c9ea4ae669d87c6","hg19","wgEncode",1,"exp","1.8M",4390,"wgEncodeUwTfbsHcmCtcfStdHotspotsRep1","None","broadPeak","Hotspots","wgEncodeUwTfbsHcmCtcfStdHotspotsRep1.broadPeak.gz","wgEncodeUwTfbsHcmCtcfStdHotspotsRep1.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwTfbs/wgEncodeUwTfbsHcmCtcfStdHotspotsRep1.broadPeak.gz"
"CTCF","HCFaa","wgEncodeUwTfbs","std","wgEncodeEH000944","ChipSeq","ENCODE Jan 2011 Freeze",,#2010-10-23#,#2011-07-23#,"wgEncodeEH000982",,"GSM749732","Stam","UW","DS16048","lmax-v1.0","f9c7d07990d97bbd9a0061243dcbd239","hg19","wgEncode",1,"exp","804K",2680,"wgEncodeUwTfbsHcfaaCtcfStdPkRep1","None","narrowPeak","Peaks","wgEncodeUwTfbsHcfaaCtcfStdPkRep1.narrowPeak.gz","wgEncodeUwTfbsHcfaaCtcfStdPkRep1.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwTfbs/wgEncodeUwTfbsHcfaaCtcfStdPkRep1.narrowPeak.gz"
