"antibody","cell","composite","control","control_id","data_type","data_version","date_resubmitted","date_submitted","date_unrestricted","dcc_accession","donor_id","geo_sample_accession","grant","lab","lab_exp_id","lab_version","md5sum","obj_status","orig_assembly","project","replicate","set_type","size","sub_id","table_name","treatment","type","view","filename","fname","url"
"H3K4me3","HCT-116","wgEncodeUwHistone","std","wgEncodeEH000950","ChipSeq","ENCODE Jan 2011 Freeze",,#2010-10-23#,#2011-07-23#,"wgEncodeEH000949",,"GSM945304","Stam","UW","DS16055","WindowDensity-bin20-win+/-75","48d0ed3ec888188490173c373c1b0fd6",,"hg19","wgEncode",2,"exp","131M",2628,"wgEncodeUwHistoneHct116H3k4me3StdRawRep2","None","bigWig","RawSignal","wgEncodeUwHistoneHct116H3k4me3StdRawRep2.bigWig","wgEncodeUwHistoneHct116H3k4me3StdRawRep2.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwHistone/wgEncodeUwHistoneHct116H3k4me3StdRawRep2.bigWig"
"Input","HCT-116","wgEncodeUwHistone","std","wgEncodeEH000950","ChipSeq","ENCODE Jan 2011 Freeze",,#2010-10-23#,#2011-07-23#,"wgEncodeEH000950",,"GSM945287","Stam","UW","DS16013","WindowDensity-bin20-win+/-75","2249edc3b292b818de1156389d8ce9b5",,"hg19","wgEncode",1,"input","197M",2627,"wgEncodeUwHistoneHct116InputStdRawRep1","None","bigWig","RawSignal","wgEncodeUwHistoneHct116InputStdRawRep1.bigWig","wgEncodeUwHistoneHct116InputStdRawRep1.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwHistone/wgEncodeUwHistoneHct116InputStdRawRep1.bigWig"
"H3K4me3","HEEpiC","wgEncodeUwHistone","std","wgEncodeEH000952","ChipSeq","ENCODE Jan 2011 Freeze",,#2010-10-23#,#2011-07-23#,"wgEncodeEH000951",,"GSM945286","Stam","UW","DS16060","Hotspot-v5.1","c8865830a129d5b2e347b5c52fa66aeb",,"hg19","wgEncode",1,"exp","791K",2631,"wgEncodeUwHistoneHeeH3k4me3StdHotspotsRep1","None","broadPeak","Hotspots","wgEncodeUwHistoneHeeH3k4me3StdHotspotsRep1.broadPeak.gz","wgEncodeUwHistoneHeeH3k4me3StdHotspotsRep1.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwHistone/wgEncodeUwHistoneHeeH3k4me3StdHotspotsRep1.broadPeak.gz"
"H3K4me3","HEEpiC","wgEncodeUwHistone","std","wgEncodeEH000952","ChipSeq","ENCODE Jan 2011 Freeze",,#2010-10-23#,#2011-07-23#,"wgEncodeEH000951",,"GSM945286","Stam","UW","DS16061","Hotspot-v5.1","3306f5b0bc58a6f6af460f128c18ea32",,"hg19","wgEncode",2,"exp","891K",2632,"wgEncodeUwHistoneHeeH3k4me3StdHotspotsRep2","None","broadPeak","Hotspots","wgEncodeUwHistoneHeeH3k4me3StdHotspotsRep2.broadPeak.gz","wgEncodeUwHistoneHeeH3k4me3StdHotspotsRep2.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwHistone/wgEncodeUwHistoneHeeH3k4me3StdHotspotsRep2.broadPeak.gz"
"H3K4me3","HEEpiC","wgEncodeUwHistone","std","wgEncodeEH000952","ChipSeq","ENCODE Jan 2011 Freeze",,#2010-10-23#,#2011-07-23#,"wgEncodeEH000951",,"GSM945286","Stam","UW","DS16060","lmax-v1.0","d697571b72357d75d0dd17433e93af64",,"hg19","wgEncode",1,"exp","651K",2631,"wgEncodeUwHistoneHeeH3k4me3StdPkRep1","None","narrowPeak","Peaks","wgEncodeUwHistoneHeeH3k4me3StdPkRep1.narrowPeak.gz","wgEncodeUwHistoneHeeH3k4me3StdPkRep1.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwHistone/wgEncodeUwHistoneHeeH3k4me3StdPkRep1.narrowPeak.gz"
"H3K4me3","HEEpiC","wgEncodeUwHistone","std","wgEncodeEH000952","ChipSeq","ENCODE Jan 2011 Freeze",,#2010-10-23#,#2011-07-23#,"wgEncodeEH000951",,"GSM945286","Stam","UW","DS16061","lmax-v1.0","17b3f0d5ed3d442b8b709a03cc044134",,"hg19","wgEncode",2,"exp","673K",2632,"wgEncodeUwHistoneHeeH3k4me3StdPkRep2","None","narrowPeak","Peaks","wgEncodeUwHistoneHeeH3k4me3StdPkRep2.narrowPeak.gz","wgEncodeUwHistoneHeeH3k4me3StdPkRep2.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwHistone/wgEncodeUwHistoneHeeH3k4me3StdPkRep2.narrowPeak.gz"
"H3K4me3","HEEpiC","wgEncodeUwHistone","std","wgEncodeEH000952","ChipSeq","ENCODE Jan 2011 Freeze",,#2010-10-23#,#2011-07-23#,"wgEncodeEH000951",,"GSM945286","Stam","UW","DS16060","WindowDensity-bin20-win+/-75","4756e792ec1caceed5a672db899bef76",,"hg19","wgEncode",1,"exp","127M",2631,"wgEncodeUwHistoneHeeH3k4me3StdRawRep1","None","bigWig","RawSignal","wgEncodeUwHistoneHeeH3k4me3StdRawRep1.bigWig","wgEncodeUwHistoneHeeH3k4me3StdRawRep1.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwHistone/wgEncodeUwHistoneHeeH3k4me3StdRawRep1.bigWig"
"H3K4me3","HEEpiC","wgEncodeUwHistone","std","wgEncodeEH000952","ChipSeq","ENCODE Jan 2011 Freeze",,#2010-10-23#,#2011-07-23#,"wgEncodeEH000951",,"GSM945286","Stam","UW","DS16061","WindowDensity-bin20-win+/-75","ddd95e9a9c82d3d9551ad9573b4870d3",,"hg19","wgEncode",2,"exp","135M",2632,"wgEncodeUwHistoneHeeH3k4me3StdRawRep2","None","bigWig","RawSignal","wgEncodeUwHistoneHeeH3k4me3StdRawRep2.bigWig","wgEncodeUwHistoneHeeH3k4me3StdRawRep2.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwHistone/wgEncodeUwHistoneHeeH3k4me3StdRawRep2.bigWig"
"Input","HEEpiC","wgEncodeUwHistone","std","wgEncodeEH000952","ChipSeq","ENCODE Jan 2011 Freeze",,#2010-10-23#,#2011-07-23#,"wgEncodeEH000952",,"GSM945289","Stam","UW","DS16057","WindowDensity-bin20-win+/-75","f7c49cc0f99570ba15bfbb51d96865c3",,"hg19","wgEncode",1,"input","144M",2630,"wgEncodeUwHistoneHeeInputStdRawRep1","None","bigWig","RawSignal","wgEncodeUwHistoneHeeInputStdRawRep1.bigWig","wgEncodeUwHistoneHeeInputStdRawRep1.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwHistone/wgEncodeUwHistoneHeeInputStdRawRep1.bigWig"
"H3K4me3","HEK293","wgEncodeUwHistone","std","wgEncodeEH000464","ChipSeq","ENCODE Jan 2011 Freeze",,#2010-10-23#,#2011-07-23#,"wgEncodeEH000953",,"GSM945288","Stam","UW","DS15760","Hotspot-v5.1","fdd3162a30fe58401337a0ffe4c21510",,"hg19","wgEncode",1,"exp","690K",2634,"wgEncodeUwHistoneHek293H3k4me3StdHotspotsRep1","None","broadPeak","Hotspots","wgEncodeUwHistoneHek293H3k4me3StdHotspotsRep1.broadPeak.gz","wgEncodeUwHistoneHek293H3k4me3StdHotspotsRep1.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwHistone/wgEncodeUwHistoneHek293H3k4me3StdHotspotsRep1.broadPeak.gz"
"H3K4me3","HEK293","wgEncodeUwHistone","std","wgEncodeEH000464","ChipSeq","ENCODE Jan 2011 Freeze",,#2010-10-23#,#2011-07-23#,"wgEncodeEH000953",,"GSM945288","Stam","UW","DS15759","Hotspot-v5.1","9fa23daab63296a6a540a6ad8eb6765f",,"hg19","wgEncode",2,"exp","683K",2633,"wgEncodeUwHistoneHek293H3k4me3StdHotspotsRep2","None","broadPeak","Hotspots","wgEncodeUwHistoneHek293H3k4me3StdHotspotsRep2.broadPeak.gz","wgEncodeUwHistoneHek293H3k4me3StdHotspotsRep2.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwHistone/wgEncodeUwHistoneHek293H3k4me3StdHotspotsRep2.broadPeak.gz"
"H3K4me3","HEK293","wgEncodeUwHistone","std","wgEncodeEH000464","ChipSeq","ENCODE Jan 2011 Freeze",,#2010-10-23#,#2011-07-23#,"wgEncodeEH000953",,"GSM945288","Stam","UW","DS15760","lmax-v1.0","4a48690abd8d84a660393c0eda6f7a38",,"hg19","wgEncode",1,"exp","644K",2634,"wgEncodeUwHistoneHek293H3k4me3StdPkRep1","None","narrowPeak","Peaks","wgEncodeUwHistoneHek293H3k4me3StdPkRep1.narrowPeak.gz","wgEncodeUwHistoneHek293H3k4me3StdPkRep1.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwHistone/wgEncodeUwHistoneHek293H3k4me3StdPkRep1.narrowPeak.gz"
"H3K4me3","HEK293","wgEncodeUwHistone","std","wgEncodeEH000464","ChipSeq","ENCODE Jan 2011 Freeze",,#2010-10-23#,#2011-07-23#,"wgEncodeEH000953",,"GSM945288","Stam","UW","DS15759","lmax-v1.0","cd288ecd421b16b963ccfd30d55ea084",,"hg19","wgEncode",2,"exp","603K",2633,"wgEncodeUwHistoneHek293H3k4me3StdPkRep2","None","narrowPeak","Peaks","wgEncodeUwHistoneHek293H3k4me3StdPkRep2.narrowPeak.gz","wgEncodeUwHistoneHek293H3k4me3StdPkRep2.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwHistone/wgEncodeUwHistoneHek293H3k4me3StdPkRep2.narrowPeak.gz"
"H3K4me3","HEK293","wgEncodeUwHistone","std","wgEncodeEH000464","ChipSeq","ENCODE Jan 2011 Freeze",,#2010-10-23#,#2011-07-23#,"wgEncodeEH000953",,"GSM945288","Stam","UW","DS15760","WindowDensity-bin20-win+/-75","73d9a804da537876dcbd0dd7f9123bc4",,"hg19","wgEncode",1,"exp","107M",2634,"wgEncodeUwHistoneHek293H3k4me3StdRawRep1","None","bigWig","RawSignal","wgEncodeUwHistoneHek293H3k4me3StdRawRep1.bigWig","wgEncodeUwHistoneHek293H3k4me3StdRawRep1.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwHistone/wgEncodeUwHistoneHek293H3k4me3StdRawRep1.bigWig"
"H3K4me3","HEK293","wgEncodeUwHistone","std","wgEncodeEH000464","ChipSeq","ENCODE Jan 2011 Freeze",,#2010-10-23#,#2011-07-23#,"wgEncodeEH000953",,"GSM945288","Stam","UW","DS15759","WindowDensity-bin20-win+/-75","7bf2d3d1859cc25ea0c1960560edaf73",,"hg19","wgEncode",2,"exp","82M",2633,"wgEncodeUwHistoneHek293H3k4me3StdRawRep2","None","bigWig","RawSignal","wgEncodeUwHistoneHek293H3k4me3StdRawRep2.bigWig","wgEncodeUwHistoneHek293H3k4me3StdRawRep2.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwHistone/wgEncodeUwHistoneHek293H3k4me3StdRawRep2.bigWig"
"Input","HEK293","wgEncodeUwHistone","std","wgEncodeEH000464","ChipSeq","ENCODE June 2010 Freeze",#2010-06-10#,#2010-06-10#,#2011-03-10#,"wgEncodeEH000464",,"GSM945256","Stam","UW","DS13603","WindowDensity-bin20-win+/-75","b63122c7e3a0b496a459f56dc0711f96",,"hg18","wgEncode",1,"input","138M",1295,"wgEncodeUwHistoneHek293InputStdRawRep1","None","bigWig","RawSignal","wgEncodeUwHistoneHek293InputStdRawRep1.bigWig","wgEncodeUwHistoneHek293InputStdRawRep1.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwHistone/wgEncodeUwHistoneHek293InputStdRawRep1.bigWig"
"H3K27me3","HeLa-S3","wgEncodeUwHistone","std","wgEncodeEH000469","ChipSeq","ENCODE June 2010 Freeze",#2010-06-14#,#2009-10-20#,#2010-07-20#,"wgEncodeEH000442",,"GSM945208","Stam","UW","DS12072","Hotspot-v5.1","d8b8572e8b7e7db877bf0c4daf55696f",,"hg18","wgEncode",1,"exp","2.6M",1428,"wgEncodeUwHistoneHelas3H3k27me3StdHotspotsRep1","None","broadPeak","Hotspots","wgEncodeUwHistoneHelas3H3k27me3StdHotspotsRep1.broadPeak.gz","wgEncodeUwHistoneHelas3H3k27me3StdHotspotsRep1.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwHistone/wgEncodeUwHistoneHelas3H3k27me3StdHotspotsRep1.broadPeak.gz"
"H3K27me3","HeLa-S3","wgEncodeUwHistone","std","wgEncodeEH000469","ChipSeq","ENCODE June 2010 Freeze",#2010-06-14#,#2009-10-20#,#2010-07-20#,"wgEncodeEH000442",,"GSM945208","Stam","UW","DS12070","Hotspot-v5.1","051efd6362b2a9ddeec189d5acde3f60",,"hg18","wgEncode",2,"exp","2.6M",1426,"wgEncodeUwHistoneHelas3H3k27me3StdHotspotsRep2","None","broadPeak","Hotspots","wgEncodeUwHistoneHelas3H3k27me3StdHotspotsRep2.broadPeak.gz","wgEncodeUwHistoneHelas3H3k27me3StdHotspotsRep2.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwHistone/wgEncodeUwHistoneHelas3H3k27me3StdHotspotsRep2.broadPeak.gz"
"H3K27me3","HeLa-S3","wgEncodeUwHistone","std","wgEncodeEH000469","ChipSeq","ENCODE June 2010 Freeze",#2010-06-14#,#2009-10-20#,#2010-07-20#,"wgEncodeEH000442",,"GSM945208","Stam","UW","DS12072","lmax-v1.0","6baeec626920b6aa1d9606d3fe25d597",,"hg18","wgEncode",1,"exp","6.3K",1428,"wgEncodeUwHistoneHelas3H3k27me3StdPkRep1","None","narrowPeak","Peaks","wgEncodeUwHistoneHelas3H3k27me3StdPkRep1.narrowPeak.gz","wgEncodeUwHistoneHelas3H3k27me3StdPkRep1.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwHistone/wgEncodeUwHistoneHelas3H3k27me3StdPkRep1.narrowPeak.gz"
"H3K27me3","HeLa-S3","wgEncodeUwHistone","std","wgEncodeEH000469","ChipSeq","ENCODE June 2010 Freeze",#2010-06-14#,#2010-06-14#,#2011-03-14#,"wgEncodeEH000442",,"GSM945208","Stam","UW","DS12070","lmax-v1.0","4b5bfa471779e9a7da5848db8f1a035c",,"hg18","wgEncode",2,"exp","8.2K",1426,"wgEncodeUwHistoneHelas3H3k27me3StdPkRep2","None","narrowPeak","Peaks","wgEncodeUwHistoneHelas3H3k27me3StdPkRep2.narrowPeak.gz","wgEncodeUwHistoneHelas3H3k27me3StdPkRep2.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwHistone/wgEncodeUwHistoneHelas3H3k27me3StdPkRep2.narrowPeak.gz"
"H3K27me3","HeLa-S3","wgEncodeUwHistone","std","wgEncodeEH000469","ChipSeq","ENCODE June 2010 Freeze",#2010-06-14#,#2009-10-20#,#2010-07-20#,"wgEncodeEH000442",,"GSM945208","Stam","UW","DS12072","WindowDensity-bin20-win+/-75","54c732e57c661e505642667d0ee5bcd2",,"hg18","wgEncode",1,"exp","97M",1428,"wgEncodeUwHistoneHelas3H3k27me3StdRawRep1","None","bigWig","RawSignal","wgEncodeUwHistoneHelas3H3k27me3StdRawRep1.bigWig","wgEncodeUwHistoneHelas3H3k27me3StdRawRep1.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwHistone/wgEncodeUwHistoneHelas3H3k27me3StdRawRep1.bigWig"
"H3K27me3","HeLa-S3","wgEncodeUwHistone","std","wgEncodeEH000469","ChipSeq","ENCODE June 2010 Freeze",#2010-06-14#,#2009-10-20#,#2010-07-20#,"wgEncodeEH000442",,"GSM945208","Stam","UW","DS12070","WindowDensity-bin20-win+/-75","5777a475d266e9ca936b20e35d0e8385",,"hg18","wgEncode",2,"exp","105M",1426,"wgEncodeUwHistoneHelas3H3k27me3StdRawRep2","None","bigWig","RawSignal","wgEncodeUwHistoneHelas3H3k27me3StdRawRep2.bigWig","wgEncodeUwHistoneHelas3H3k27me3StdRawRep2.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwHistone/wgEncodeUwHistoneHelas3H3k27me3StdRawRep2.bigWig"
"H3K36me3","HeLa-S3","wgEncodeUwHistone","std","wgEncodeEH000469","ChipSeq","ENCODE June 2010 Freeze",#2010-06-14#,#2009-10-19#,#2010-07-19#,"wgEncodeEH000432",,"GSM945230","Stam","UW","DS12071","Hotspot-v5.1","bbecb6a4bc25335c4acea22cbdbc8682",,"hg18","wgEncode",1,"exp","4.4M",1427,"wgEncodeUwHistoneHelas3H3k36me3StdHotspotsRep1","None","broadPeak","Hotspots","wgEncodeUwHistoneHelas3H3k36me3StdHotspotsRep1.broadPeak.gz","wgEncodeUwHistoneHelas3H3k36me3StdHotspotsRep1.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwHistone/wgEncodeUwHistoneHelas3H3k36me3StdHotspotsRep1.broadPeak.gz"
"H3K36me3","HeLa-S3","wgEncodeUwHistone","std","wgEncodeEH000469","ChipSeq","ENCODE June 2010 Freeze",#2010-06-14#,#2009-10-19#,#2010-07-19#,"wgEncodeEH000432",,"GSM945230","Stam","UW","DS12201","Hotspot-v5.1","5138bea318257780be0d9fdb27292488",,"hg18","wgEncode",2,"exp","4.6M",1429,"wgEncodeUwHistoneHelas3H3k36me3StdHotspotsRep2","None","broadPeak","Hotspots","wgEncodeUwHistoneHelas3H3k36me3StdHotspotsRep2.broadPeak.gz","wgEncodeUwHistoneHelas3H3k36me3StdHotspotsRep2.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwHistone/wgEncodeUwHistoneHelas3H3k36me3StdHotspotsRep2.broadPeak.gz"
"H3K36me3","HeLa-S3","wgEncodeUwHistone","std","wgEncodeEH000469","ChipSeq","ENCODE June 2010 Freeze",#2010-06-14#,#2009-10-19#,#2010-07-19#,"wgEncodeEH000432",,"GSM945230","Stam","UW","DS12071","lmax-v1.0","056e560801f53ee45824fc64ab60bf26",,"hg18","wgEncode",1,"exp","113K",1427,"wgEncodeUwHistoneHelas3H3k36me3StdPkRep1","None","narrowPeak","Peaks","wgEncodeUwHistoneHelas3H3k36me3StdPkRep1.narrowPeak.gz","wgEncodeUwHistoneHelas3H3k36me3StdPkRep1.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwHistone/wgEncodeUwHistoneHelas3H3k36me3StdPkRep1.narrowPeak.gz"
"H3K36me3","HeLa-S3","wgEncodeUwHistone","std","wgEncodeEH000469","ChipSeq","ENCODE June 2010 Freeze",#2010-06-14#,#2010-06-14#,#2011-03-14#,"wgEncodeEH000432",,"GSM945230","Stam","UW","DS12201","lmax-v1.0","16ec1f9ff14b1b317fee8c50e64481fe",,"hg18","wgEncode",2,"exp","243K",1429,"wgEncodeUwHistoneHelas3H3k36me3StdPkRep2","None","narrowPeak","Peaks","wgEncodeUwHistoneHelas3H3k36me3StdPkRep2.narrowPeak.gz","wgEncodeUwHistoneHelas3H3k36me3StdPkRep2.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwHistone/wgEncodeUwHistoneHelas3H3k36me3StdPkRep2.narrowPeak.gz"
"H3K36me3","HeLa-S3","wgEncodeUwHistone","std","wgEncodeEH000469","ChipSeq","ENCODE June 2010 Freeze",#2010-06-14#,#2009-10-19#,#2010-07-19#,"wgEncodeEH000432",,"GSM945230","Stam","UW","DS12071","WindowDensity-bin20-win+/-75","5dd41f68eade40f03a8eef7ace9aac2b",,"hg18","wgEncode",1,"exp","135M",1427,"wgEncodeUwHistoneHelas3H3k36me3StdRawRep1","None","bigWig","RawSignal","wgEncodeUwHistoneHelas3H3k36me3StdRawRep1.bigWig","wgEncodeUwHistoneHelas3H3k36me3StdRawRep1.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwHistone/wgEncodeUwHistoneHelas3H3k36me3StdRawRep1.bigWig"
"H3K36me3","HeLa-S3","wgEncodeUwHistone","std","wgEncodeEH000469","ChipSeq","ENCODE June 2010 Freeze",#2010-06-14#,#2009-10-19#,#2010-07-19#,"wgEncodeEH000432",,"GSM945230","Stam","UW","DS12201","WindowDensity-bin20-win+/-75","ecb14721c65884d698a6b12c65770e9b",,"hg18","wgEncode",2,"exp","142M",1429,"wgEncodeUwHistoneHelas3H3k36me3StdRawRep2","None","bigWig","RawSignal","wgEncodeUwHistoneHelas3H3k36me3StdRawRep2.bigWig","wgEncodeUwHistoneHelas3H3k36me3StdRawRep2.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwHistone/wgEncodeUwHistoneHelas3H3k36me3StdRawRep2.bigWig"
"H3K4me3","HeLa-S3","wgEncodeUwHistone","std","wgEncodeEH000469","ChipSeq","ENCODE June 2010 Freeze",#2010-06-14#,#2009-10-13#,#2010-07-12#,"wgEncodeEH000423",,"GSM945201","Stam","UW","DS11555","Hotspot-v5.1","7abbb1cc48629a7f8a0837a87400f7e7",,"hg18","wgEncode",1,"exp","860K",1425,"wgEncodeUwHistoneHelas3H3k4me3StdHotspotsRep1","None","broadPeak","Hotspots","wgEncodeUwHistoneHelas3H3k4me3StdHotspotsRep1.broadPeak.gz","wgEncodeUwHistoneHelas3H3k4me3StdHotspotsRep1.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwHistone/wgEncodeUwHistoneHelas3H3k4me3StdHotspotsRep1.broadPeak.gz"
"H3K4me3","HeLa-S3","wgEncodeUwHistone","std","wgEncodeEH000469","ChipSeq","ENCODE June 2010 Freeze",#2010-06-14#,#2009-10-13#,#2010-07-12#,"wgEncodeEH000423",,"GSM945201","Stam","UW","DS11553","Hotspot-v5.1","3c09585c5e78a98d765a6811cea31370",,"hg18","wgEncode",2,"exp","1.4M",1424,"wgEncodeUwHistoneHelas3H3k4me3StdHotspotsRep2","None","broadPeak","Hotspots","wgEncodeUwHistoneHelas3H3k4me3StdHotspotsRep2.broadPeak.gz","wgEncodeUwHistoneHelas3H3k4me3StdHotspotsRep2.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwHistone/wgEncodeUwHistoneHelas3H3k4me3StdHotspotsRep2.broadPeak.gz"
"H3K4me3","HeLa-S3","wgEncodeUwHistone","std","wgEncodeEH000469","ChipSeq","ENCODE June 2010 Freeze",#2010-06-14#,#2009-10-13#,#2010-07-12#,"wgEncodeEH000423",,"GSM945201","Stam","UW","DS11555","lmax-v1.0","e17090e9d3fe1f1310cf6addba5ff6e7",,"hg18","wgEncode",1,"exp","557K",1425,"wgEncodeUwHistoneHelas3H3k4me3StdPkRep1","None","narrowPeak","Peaks","wgEncodeUwHistoneHelas3H3k4me3StdPkRep1.narrowPeak.gz","wgEncodeUwHistoneHelas3H3k4me3StdPkRep1.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwHistone/wgEncodeUwHistoneHelas3H3k4me3StdPkRep1.narrowPeak.gz"
"H3K4me3","HeLa-S3","wgEncodeUwHistone","std","wgEncodeEH000469","ChipSeq","ENCODE June 2010 Freeze",#2010-06-14#,#2010-06-14#,#2011-03-14#,"wgEncodeEH000423",,"GSM945201","Stam","UW","DS11553","lmax-v1.0","44f43bb7a503243e0980240c9a081f6d",,"hg18","wgEncode",2,"exp","579K",1424,"wgEncodeUwHistoneHelas3H3k4me3StdPkRep2","None","narrowPeak","Peaks","wgEncodeUwHistoneHelas3H3k4me3StdPkRep2.narrowPeak.gz","wgEncodeUwHistoneHelas3H3k4me3StdPkRep2.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwHistone/wgEncodeUwHistoneHelas3H3k4me3StdPkRep2.narrowPeak.gz"
"H3K4me3","HeLa-S3","wgEncodeUwHistone","std","wgEncodeEH000469","ChipSeq","ENCODE June 2010 Freeze",#2010-06-14#,#2009-10-13#,#2010-07-12#,"wgEncodeEH000423",,"GSM945201","Stam","UW","DS11555","WindowDensity-bin20-win+/-75","b93cf26f6f0e62674a8aeff6e5703282",,"hg18","wgEncode",1,"exp","73M",1425,"wgEncodeUwHistoneHelas3H3k4me3StdRawRep1","None","bigWig","RawSignal","wgEncodeUwHistoneHelas3H3k4me3StdRawRep1.bigWig","wgEncodeUwHistoneHelas3H3k4me3StdRawRep1.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwHistone/wgEncodeUwHistoneHelas3H3k4me3StdRawRep1.bigWig"
"H3K4me3","HeLa-S3","wgEncodeUwHistone","std","wgEncodeEH000469","ChipSeq","ENCODE June 2010 Freeze",#2010-06-14#,#2009-10-13#,#2010-07-12#,"wgEncodeEH000423",,"GSM945201","Stam","UW","DS11553","WindowDensity-bin20-win+/-75","d517138426909ed39e4adf2de62410e4",,"hg18","wgEncode",2,"exp","95M",1424,"wgEncodeUwHistoneHelas3H3k4me3StdRawRep2","None","bigWig","RawSignal","wgEncodeUwHistoneHelas3H3k4me3StdRawRep2.bigWig","wgEncodeUwHistoneHelas3H3k4me3StdRawRep2.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwHistone/wgEncodeUwHistoneHelas3H3k4me3StdRawRep2.bigWig"
"Input","HeLa-S3","wgEncodeUwHistone","std","wgEncodeEH000469","ChipSeq","ENCODE June 2010 Freeze",#2010-06-14#,#2010-06-14#,#2011-03-14#,"wgEncodeEH000469",,"GSM945253","Stam","UW","DS11540","WindowDensity-bin20-win+/-75","aa29d18fe36c08181893e8186e6ef0ce",,"hg18","wgEncode",1,"input","157M",1423,"wgEncodeUwHistoneHelas3InputStdRawRep1","None","bigWig","RawSignal","wgEncodeUwHistoneHelas3InputStdRawRep1.bigWig","wgEncodeUwHistoneHelas3InputStdRawRep1.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwHistone/wgEncodeUwHistoneHelas3InputStdRawRep1.bigWig"
"H3K27me3","HepG2","wgEncodeUwHistone","std","wgEncodeEH000470","ChipSeq","ENCODE June 2010 Freeze",#2010-06-15#,#2009-10-19#,#2010-07-19#,"wgEncodeEH000433",,"GSM945231","Stam","UW","DS12076","Hotspot-v5.1","9594715c014fd67516cbc351d4d7301f",,"hg18","wgEncode",1,"exp","2.6M",1432,"wgEncodeUwHistoneHepg2H3k27me3StdHotspotsRep1","None","broadPeak","Hotspots","wgEncodeUwHistoneHepg2H3k27me3StdHotspotsRep1.broadPeak.gz","wgEncodeUwHistoneHepg2H3k27me3StdHotspotsRep1.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwHistone/wgEncodeUwHistoneHepg2H3k27me3StdHotspotsRep1.broadPeak.gz"
