"antibody","cell","composite","control_id","data_type","data_version","date_resubmitted","date_submitted","date_unrestricted","dcc_accession","geo_sample_accession","grant","lab","lab_exp_id","lab_version","md5sum","obj_status","orig_assembly","project","protocol","replicate","set_type","size","software_version","sub_id","submitted_data_version","table_name","treatment","type","view","filename","fname","url"
"Pol2-4H8","HepG2","wgEncodeHaibTfbs","SL1781","ChipSeq","ENCODE Mar 2012 Freeze",,#2011-06-29#,#2012-03-29#,"wgEncodeEH002278","GSM1010821","Myers","HudsonAlpha","SL1363",,"929aa6881c7ee64102be46e90ccb38e8",,,"wgEncode","v041610.2",1,"exp","566K","MACS",4344,,"wgEncodeHaibTfbsHepg2Pol24h8V0416102PkRep1","None","broadPeak","Peaks","wgEncodeHaibTfbsHepg2Pol24h8V0416102PkRep1.broadPeak.gz","wgEncodeHaibTfbsHepg2Pol24h8V0416102PkRep1.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeHaibTfbs/wgEncodeHaibTfbsHepg2Pol24h8V0416102PkRep1.broadPeak.gz"
"Pol2-4H8","HepG2","wgEncodeHaibTfbs","SL1781","ChipSeq","ENCODE Mar 2012 Freeze",,#2011-06-29#,#2012-03-29#,"wgEncodeEH002278","GSM1010821","Myers","HudsonAlpha","SL5604",,"a5a5a7f3dd50336a798802c8faf941b4",,,"wgEncode","v041610.2",2,"exp","553K","MACS",4344,,"wgEncodeHaibTfbsHepg2Pol24h8V0416102PkRep2","None","broadPeak","Peaks","wgEncodeHaibTfbsHepg2Pol24h8V0416102PkRep2.broadPeak.gz","wgEncodeHaibTfbsHepg2Pol24h8V0416102PkRep2.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeHaibTfbs/wgEncodeHaibTfbsHepg2Pol24h8V0416102PkRep2.broadPeak.gz"
"Pol2-4H8","HepG2","wgEncodeHaibTfbs","SL1781","ChipSeq","ENCODE Mar 2012 Freeze",,#2011-06-29#,#2012-03-29#,"wgEncodeEH002278","GSM1010821","Myers","HudsonAlpha","SL1363",,"73f6ad96ff726fff6268fc8793e60d07",,,"wgEncode","v041610.2",1,"exp","33M",,4344,,"wgEncodeHaibTfbsHepg2Pol24h8V0416102RawRep1","None","bigWig","RawSignal","wgEncodeHaibTfbsHepg2Pol24h8V0416102RawRep1.bigWig","wgEncodeHaibTfbsHepg2Pol24h8V0416102RawRep1.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeHaibTfbs/wgEncodeHaibTfbsHepg2Pol24h8V0416102RawRep1.bigWig"
"Pol2-4H8","HepG2","wgEncodeHaibTfbs","SL1781","ChipSeq","ENCODE Mar 2012 Freeze",,#2011-06-29#,#2012-03-29#,"wgEncodeEH002278","GSM1010821","Myers","HudsonAlpha","SL5604",,"0fbea12c92d39d40d9c71211933287ca",,,"wgEncode","v041610.2",2,"exp","65M",,4344,,"wgEncodeHaibTfbsHepg2Pol24h8V0416102RawRep2","None","bigWig","RawSignal","wgEncodeHaibTfbsHepg2Pol24h8V0416102RawRep2.bigWig","wgEncodeHaibTfbsHepg2Pol24h8V0416102RawRep2.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeHaibTfbs/wgEncodeHaibTfbsHepg2Pol24h8V0416102RawRep2.bigWig"
"Pol2","HepG2","wgEncodeHaibTfbs","SL294","ChipSeq","ENCODE June 2010 Freeze",,#2010-06-21#,#2011-03-21#,"wgEncodeEH001550","GSM803368","Myers","HudsonAlpha","SL348",,"92a3618d434809d3ba6425c87985209c",,,"wgEncode","PCR2x",1,"exp","401K","MACS",1583,,"wgEncodeHaibTfbsHepg2Pol2Pcr2xPkRep1","None","broadPeak","Peaks","wgEncodeHaibTfbsHepg2Pol2Pcr2xPkRep1.broadPeak.gz","wgEncodeHaibTfbsHepg2Pol2Pcr2xPkRep1.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeHaibTfbs/wgEncodeHaibTfbsHepg2Pol2Pcr2xPkRep1.broadPeak.gz"
"Pol2","HepG2","wgEncodeHaibTfbs","SL295","ChipSeq","ENCODE June 2010 Freeze",,#2010-06-21#,#2011-03-21#,"wgEncodeEH001550","GSM803368","Myers","HudsonAlpha","SL349",,"0817b6d1f2ac0fdb7c331342729f8a41",,,"wgEncode","PCR2x",2,"exp","539K","MACS",1583,,"wgEncodeHaibTfbsHepg2Pol2Pcr2xPkRep2","None","broadPeak","Peaks","wgEncodeHaibTfbsHepg2Pol2Pcr2xPkRep2.broadPeak.gz","wgEncodeHaibTfbsHepg2Pol2Pcr2xPkRep2.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeHaibTfbs/wgEncodeHaibTfbsHepg2Pol2Pcr2xPkRep2.broadPeak.gz"
"Pol2","HepG2","wgEncodeHaibTfbs","SL294","ChipSeq","ENCODE Jan 2011 Freeze",,#2011-01-20#,#2011-10-20#,"wgEncodeEH001550","GSM803368","Myers","HudsonAlpha","SL348",,"0de2373773795528cc106d36c9d22c4c",,,"wgEncode","PCR2x",1,"exp","44M",,3035,,"wgEncodeHaibTfbsHepg2Pol2Pcr2xRawRep1","None","bigWig","RawSignal","wgEncodeHaibTfbsHepg2Pol2Pcr2xRawRep1.bigWig","wgEncodeHaibTfbsHepg2Pol2Pcr2xRawRep1.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeHaibTfbs/wgEncodeHaibTfbsHepg2Pol2Pcr2xRawRep1.bigWig"
"Pol2","HepG2","wgEncodeHaibTfbs","SL295","ChipSeq","ENCODE Jan 2011 Freeze",,#2011-01-20#,#2011-10-20#,"wgEncodeEH001550","GSM803368","Myers","HudsonAlpha","SL349",,"32abd144e7c243d18c805dd4c7a626cc",,,"wgEncode","PCR2x",2,"exp","68M",,3035,,"wgEncodeHaibTfbsHepg2Pol2Pcr2xRawRep2","None","bigWig","RawSignal","wgEncodeHaibTfbsHepg2Pol2Pcr2xRawRep2.bigWig","wgEncodeHaibTfbsHepg2Pol2Pcr2xRawRep2.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeHaibTfbs/wgEncodeHaibTfbsHepg2Pol2Pcr2xRawRep2.bigWig"
"Rad21","HepG2","wgEncodeHaibTfbs","SL1781","ChipSeq","ENCODE Jan 2011 Freeze",,#2010-12-06#,#2011-09-06#,"wgEncodeEH001608","GSM803517","Myers","HudsonAlpha","SL3179",,"c9da89f019c87b017506c2ff857c3ae6",,,"wgEncode","v041610.1",1,"exp","905K","MACS",3071,,"wgEncodeHaibTfbsHepg2Rad21V0416101PkRep1","None","broadPeak","Peaks","wgEncodeHaibTfbsHepg2Rad21V0416101PkRep1.broadPeak.gz","wgEncodeHaibTfbsHepg2Rad21V0416101PkRep1.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeHaibTfbs/wgEncodeHaibTfbsHepg2Rad21V0416101PkRep1.broadPeak.gz"
"Rad21","HepG2","wgEncodeHaibTfbs","SL1781","ChipSeq","ENCODE Jan 2011 Freeze",,#2010-12-06#,#2011-09-06#,"wgEncodeEH001608","GSM803517","Myers","HudsonAlpha","SL3586",,"e8c47f26d214c45bcedd51737d8bf1a0",,,"wgEncode","v041610.1",2,"exp","758K","MACS",3071,,"wgEncodeHaibTfbsHepg2Rad21V0416101PkRep2","None","broadPeak","Peaks","wgEncodeHaibTfbsHepg2Rad21V0416101PkRep2.broadPeak.gz","wgEncodeHaibTfbsHepg2Rad21V0416101PkRep2.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeHaibTfbs/wgEncodeHaibTfbsHepg2Rad21V0416101PkRep2.broadPeak.gz"
"Rad21","HepG2","wgEncodeHaibTfbs","SL1781","ChipSeq","ENCODE Jan 2011 Freeze",,#2010-12-06#,#2011-09-06#,"wgEncodeEH001608","GSM803517","Myers","HudsonAlpha","SL3179",,"2c82ea025b86ecdcb47b7d77f16bf57b",,,"wgEncode","v041610.1",1,"exp","56M",,3071,,"wgEncodeHaibTfbsHepg2Rad21V0416101RawRep1","None","bigWig","RawSignal","wgEncodeHaibTfbsHepg2Rad21V0416101RawRep1.bigWig","wgEncodeHaibTfbsHepg2Rad21V0416101RawRep1.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeHaibTfbs/wgEncodeHaibTfbsHepg2Rad21V0416101RawRep1.bigWig"
"Rad21","HepG2","wgEncodeHaibTfbs","SL1781","ChipSeq","ENCODE Jan 2011 Freeze",,#2010-12-06#,#2011-09-06#,"wgEncodeEH001608","GSM803517","Myers","HudsonAlpha","SL3586",,"1c141698d074844d9815198b66abcc06",,,"wgEncode","v041610.1",2,"exp","46M",,3071,,"wgEncodeHaibTfbsHepg2Rad21V0416101RawRep2","None","bigWig","RawSignal","wgEncodeHaibTfbsHepg2Rad21V0416101RawRep2.bigWig","wgEncodeHaibTfbsHepg2Rad21V0416101RawRep2.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeHaibTfbs/wgEncodeHaibTfbsHepg2Rad21V0416101RawRep2.bigWig"
"RevXlinkChromatin","HepG2","wgEncodeHaibTfbs","SL593","ChipSeq","ENCODE Jan 2011 Freeze",,#2011-01-06#,#2011-10-06#,"wgEncodeEH001603","GSM803521","Myers","HudsonAlpha","SL593",,"5a3e4284b9b82cde03d006e260c468c8",,,"wgEncode","PCR1x",1,"input","14M",,3036,,"wgEncodeHaibTfbsHepg2RxlchPcr1xRawRep1","None","bigWig","RawSignal","wgEncodeHaibTfbsHepg2RxlchPcr1xRawRep1.bigWig","wgEncodeHaibTfbsHepg2RxlchPcr1xRawRep1.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeHaibTfbs/wgEncodeHaibTfbsHepg2RxlchPcr1xRawRep1.bigWig"
"RevXlinkChromatin","HepG2","wgEncodeHaibTfbs","SL819","ChipSeq","ENCODE Mar 2012 Freeze",#2011-03-04#,#2010-12-01#,#2011-09-01#,"wgEncodeEH001603","GSM803521","Myers","HudsonAlpha","SL819",,"b653b48ed167466b35124e3e6d057116",,,"wgEncode","PCR1x",2,"input","21M",,3753,,"wgEncodeHaibTfbsHepg2RxlchPcr1xRawRep2","None","bigWig","RawSignal","wgEncodeHaibTfbsHepg2RxlchPcr1xRawRep2.bigWig","wgEncodeHaibTfbsHepg2RxlchPcr1xRawRep2.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeHaibTfbs/wgEncodeHaibTfbsHepg2RxlchPcr1xRawRep2.bigWig"
"RevXlinkChromatin","HepG2","wgEncodeHaibTfbs","SL1400","ChipSeq","ENCODE Jan 2011 Freeze",,#2011-01-21#,#2011-10-21#,"wgEncodeEH001603","GSM803521","Myers","HudsonAlpha","SL1400",,"480b764b425398e5b93db75e8b1e4e7d",,,"wgEncode","PCR1x",3,"input","2.3M",,3026,,"wgEncodeHaibTfbsHepg2RxlchPcr1xRawRep3","None","bigWig","RawSignal","wgEncodeHaibTfbsHepg2RxlchPcr1xRawRep3.bigWig","wgEncodeHaibTfbsHepg2RxlchPcr1xRawRep3.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeHaibTfbs/wgEncodeHaibTfbsHepg2RxlchPcr1xRawRep3.bigWig"
"RevXlinkChromatin","HepG2","wgEncodeHaibTfbs","SL1401","ChipSeq","ENCODE Jan 2011 Freeze",,#2011-01-21#,#2011-10-21#,"wgEncodeEH001603","GSM803521","Myers","HudsonAlpha","SL1401",,"30d9564fc5fb4384d7c3d892caaf74ca",,,"wgEncode","PCR1x",4,"input","1.4M",,3026,,"wgEncodeHaibTfbsHepg2RxlchPcr1xRawRep4","None","bigWig","RawSignal","wgEncodeHaibTfbsHepg2RxlchPcr1xRawRep4.bigWig","wgEncodeHaibTfbsHepg2RxlchPcr1xRawRep4.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeHaibTfbs/wgEncodeHaibTfbsHepg2RxlchPcr1xRawRep4.bigWig"
"RevXlinkChromatin","HepG2","wgEncodeHaibTfbs","SL294","ChipSeq","ENCODE Jan 2011 Freeze",,#2010-11-29#,#2011-08-28#,"wgEncodeEH001597","GSM803462","Myers","HudsonAlpha","SL294",,"2fb2cab4348640fd5e9fd3bb11768f14",,,"wgEncode","PCR2x",1,"input","36M",,3028,,"wgEncodeHaibTfbsHepg2RxlchPcr2xRawRep1","None","bigWig","RawSignal","wgEncodeHaibTfbsHepg2RxlchPcr2xRawRep1.bigWig","wgEncodeHaibTfbsHepg2RxlchPcr2xRawRep1.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeHaibTfbs/wgEncodeHaibTfbsHepg2RxlchPcr2xRawRep1.bigWig"
"RevXlinkChromatin","HepG2","wgEncodeHaibTfbs","SL295","ChipSeq","ENCODE Jan 2011 Freeze",,#2010-11-29#,#2011-08-28#,"wgEncodeEH001597","GSM803462","Myers","HudsonAlpha","SL295",,"6e17025ad8a0eb1dd5ee1e710579e534",,,"wgEncode","PCR2x",2,"input","54M",,3029,,"wgEncodeHaibTfbsHepg2RxlchPcr2xRawRep2","None","bigWig","RawSignal","wgEncodeHaibTfbsHepg2RxlchPcr2xRawRep2.bigWig","wgEncodeHaibTfbsHepg2RxlchPcr2xRawRep2.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeHaibTfbs/wgEncodeHaibTfbsHepg2RxlchPcr2xRawRep2.bigWig"
"RevXlinkChromatin","HepG2","wgEncodeHaibTfbs","SL1781","ChipSeq","ENCODE Jan 2011 Freeze",,#2010-11-29#,#2011-08-28#,"wgEncodeEH001596","GSM803463","Myers","HudsonAlpha","SL1781",,"2c98382ee875a45626f7d2a7647952b0",,,"wgEncode","v041610.1",1,"input","3.3M",,3027,,"wgEncodeHaibTfbsHepg2RxlchV0416101RawRep1","None","bigWig","RawSignal","wgEncodeHaibTfbsHepg2RxlchV0416101RawRep1.bigWig","wgEncodeHaibTfbsHepg2RxlchV0416101RawRep1.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeHaibTfbs/wgEncodeHaibTfbsHepg2RxlchV0416101RawRep1.bigWig"
"RevXlinkChromatin","HepG2","wgEncodeHaibTfbs","SL3976","ChipSeq","ENCODE Jan 2011 Freeze",,#2011-01-13#,#2011-10-13#,"wgEncodeEH001596","GSM803463","Myers","HudsonAlpha","SL3976",,"c85f65ed7bab9539e2467a8ada0be086",,,"wgEncode","v041610.1",2,"input","3.1M",,3244,,"wgEncodeHaibTfbsHepg2RxlchV0416101RawRep2","None","bigWig","RawSignal","wgEncodeHaibTfbsHepg2RxlchV0416101RawRep2.bigWig","wgEncodeHaibTfbsHepg2RxlchV0416101RawRep2.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeHaibTfbs/wgEncodeHaibTfbsHepg2RxlchV0416101RawRep2.bigWig"
"RevXlinkChromatin","HepG2","wgEncodeHaibTfbs","SL6019","ChipSeq","ENCODE Mar 2012 Freeze",,#2011-07-18#,#2012-04-18#,"wgEncodeEH002277","GSM1010814","Myers","HudsonAlpha","SL6019",,"4a4bdba5de514b1e68fec681f9d63bd5",,,"wgEncode","v042211.1",1,"input","13M",,4321,,"wgEncodeHaibTfbsHepg2RxlchV0422111RawRep1","None","bigWig","RawSignal","wgEncodeHaibTfbsHepg2RxlchV0422111RawRep1.bigWig","wgEncodeHaibTfbsHepg2RxlchV0422111RawRep1.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeHaibTfbs/wgEncodeHaibTfbsHepg2RxlchV0422111RawRep1.bigWig"
"RevXlinkChromatin","HepG2","wgEncodeHaibTfbs","SL12050","ChipSeq","ENCODE Jul 2012 Freeze",,#2012-07-31#,#2013-05-01#,"wgEncodeEH002277","GSM1010814","Myers","HudsonAlpha","SL12050",,"c3ff334eaa3ec82d052a705e75300aa7",,,"wgEncode","v042211.1",2,"input","210M",,7052,,"wgEncodeHaibTfbsHepg2RxlchV0422111RawRep2","None","bigWig","RawSignal","wgEncodeHaibTfbsHepg2RxlchV0422111RawRep2.bigWig","wgEncodeHaibTfbsHepg2RxlchV0422111RawRep2.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeHaibTfbs/wgEncodeHaibTfbsHepg2RxlchV0422111RawRep2.bigWig"
"RevXlinkChromatin","HepG2","wgEncodeHaibTfbs","SL12795","ChipSeq","ENCODE Jul 2012 Freeze",,#2012-07-31#,#2013-05-01#,"wgEncodeEH002277","GSM1010814","Myers","HudsonAlpha","SL12795",,"1a8f38c80f19c3aadd245d9979c79dee",,,"wgEncode","v042211.1",3,"input","318M",,7052,,"wgEncodeHaibTfbsHepg2RxlchV0422111RawRep3","None","bigWig","RawSignal","wgEncodeHaibTfbsHepg2RxlchV0422111RawRep3.bigWig","wgEncodeHaibTfbsHepg2RxlchV0422111RawRep3.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeHaibTfbs/wgEncodeHaibTfbsHepg2RxlchV0422111RawRep3.bigWig"
"RXRA","HepG2","wgEncodeHaibTfbs","SL593","ChipSeq","ENCODE June 2010 Freeze",#2010-06-04#,#2009-12-25#,#2010-09-25#,"wgEncodeEH001506","GSM803452","Myers","HudsonAlpha","SL984",,"72518824716d4948cd0ec3e4c582a385",,"hg18","wgEncode","PCR1x",1,"exp","156K","MACS",1239,,"wgEncodeHaibTfbsHepg2RxraPcr1xPkRep1","None","broadPeak","Peaks","wgEncodeHaibTfbsHepg2RxraPcr1xPkRep1.broadPeak.gz","wgEncodeHaibTfbsHepg2RxraPcr1xPkRep1.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeHaibTfbs/wgEncodeHaibTfbsHepg2RxraPcr1xPkRep1.broadPeak.gz"
"RXRA","HepG2","wgEncodeHaibTfbs","SL819","ChipSeq","ENCODE June 2010 Freeze",#2010-06-04#,#2009-12-25#,#2010-09-25#,"wgEncodeEH001506","GSM803452","Myers","HudsonAlpha","SL1054",,"e811f4a573c6ceafeac9301d5592b86b",,"hg18","wgEncode","PCR1x",2,"exp","398K","MACS",1239,,"wgEncodeHaibTfbsHepg2RxraPcr1xPkRep2","None","broadPeak","Peaks","wgEncodeHaibTfbsHepg2RxraPcr1xPkRep2.broadPeak.gz","wgEncodeHaibTfbsHepg2RxraPcr1xPkRep2.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeHaibTfbs/wgEncodeHaibTfbsHepg2RxraPcr1xPkRep2.broadPeak.gz"
"RXRA","HepG2","wgEncodeHaibTfbs","SL593","ChipSeq","ENCODE Jan 2011 Freeze",,#2010-11-30#,#2011-08-30#,"wgEncodeEH001506","GSM803452","Myers","HudsonAlpha","SL984",,"735a69bf98955aa6d556acd1d29a7a03",,,"wgEncode","PCR1x",1,"exp","12M",,3038,,"wgEncodeHaibTfbsHepg2RxraPcr1xRawRep1","None","bigWig","RawSignal","wgEncodeHaibTfbsHepg2RxraPcr1xRawRep1.bigWig","wgEncodeHaibTfbsHepg2RxraPcr1xRawRep1.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeHaibTfbs/wgEncodeHaibTfbsHepg2RxraPcr1xRawRep1.bigWig"
"RXRA","HepG2","wgEncodeHaibTfbs","SL819","ChipSeq","ENCODE Jan 2011 Freeze",,#2010-11-29#,#2011-08-28#,"wgEncodeEH001506","GSM803452","Myers","HudsonAlpha","SL1054",,"15ae32ce08322b5b6e4166aaa9169c34",,,"wgEncode","PCR1x",2,"exp","34M",,3021,,"wgEncodeHaibTfbsHepg2RxraPcr1xRawRep2","None","bigWig","RawSignal","wgEncodeHaibTfbsHepg2RxraPcr1xRawRep2.bigWig","wgEncodeHaibTfbsHepg2RxraPcr1xRawRep2.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeHaibTfbs/wgEncodeHaibTfbsHepg2RxraPcr1xRawRep2.bigWig"
"Sin3Ak-20","HepG2","wgEncodeHaibTfbs","SL593","ChipSeq","ENCODE June 2010 Freeze",#2010-06-16#,#2009-07-17#,#2010-04-17#,"wgEncodeEH001471","GSM803530","Myers","HudsonAlpha","SL583",,"a86033dce55d9cfa0be5d803b0cfca57",,"hg18","wgEncode","PCR1x",1,"exp","167K","MACS",1452,,"wgEncodeHaibTfbsHepg2Sin3ak20Pcr1xPkRep1","None","broadPeak","Peaks","wgEncodeHaibTfbsHepg2Sin3ak20Pcr1xPkRep1.broadPeak.gz","wgEncodeHaibTfbsHepg2Sin3ak20Pcr1xPkRep1.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeHaibTfbs/wgEncodeHaibTfbsHepg2Sin3ak20Pcr1xPkRep1.broadPeak.gz"
"Sin3Ak-20","HepG2","wgEncodeHaibTfbs","SL593","ChipSeq","ENCODE June 2010 Freeze",#2010-06-04#,#2009-07-17#,#2010-04-17#,"wgEncodeEH001471","GSM803530","Myers","HudsonAlpha","SL637",,"69a87fcceecf1640815c6a1c276ea496",,"hg18","wgEncode","PCR1x",2,"exp","468K","MACS",1239,,"wgEncodeHaibTfbsHepg2Sin3ak20Pcr1xPkRep2","None","broadPeak","Peaks","wgEncodeHaibTfbsHepg2Sin3ak20Pcr1xPkRep2.broadPeak.gz","wgEncodeHaibTfbsHepg2Sin3ak20Pcr1xPkRep2.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeHaibTfbs/wgEncodeHaibTfbsHepg2Sin3ak20Pcr1xPkRep2.broadPeak.gz"
"Sin3Ak-20","HepG2","wgEncodeHaibTfbs","SL593","ChipSeq","ENCODE Jan 2011 Freeze",,#2011-01-06#,#2011-10-06#,"wgEncodeEH001471","GSM803530","Myers","HudsonAlpha","SL583",,"2a52acb7848d5510387a8086fab7033b",,,"wgEncode","PCR1x",1,"exp","15M",,3036,,"wgEncodeHaibTfbsHepg2Sin3ak20Pcr1xRawRep1","None","bigWig","RawSignal","wgEncodeHaibTfbsHepg2Sin3ak20Pcr1xRawRep1.bigWig","wgEncodeHaibTfbsHepg2Sin3ak20Pcr1xRawRep1.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeHaibTfbs/wgEncodeHaibTfbsHepg2Sin3ak20Pcr1xRawRep1.bigWig"
"Sin3Ak-20","HepG2","wgEncodeHaibTfbs","SL593","ChipSeq","ENCODE Jan 2011 Freeze",,#2011-01-06#,#2011-10-06#,"wgEncodeEH001471","GSM803530","Myers","HudsonAlpha","SL637",,"c5ef48eb65f185c498268ea12021db41",,,"wgEncode","PCR1x",2,"exp","47M",,3036,,"wgEncodeHaibTfbsHepg2Sin3ak20Pcr1xRawRep2","None","bigWig","RawSignal","wgEncodeHaibTfbsHepg2Sin3ak20Pcr1xRawRep2.bigWig","wgEncodeHaibTfbsHepg2Sin3ak20Pcr1xRawRep2.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeHaibTfbs/wgEncodeHaibTfbsHepg2Sin3ak20Pcr1xRawRep2.bigWig"
"SP1","HepG2","wgEncodeHaibTfbs","SL1400","ChipSeq","ENCODE Jan 2011 Freeze",,#2010-09-13#,#2011-06-13#,"wgEncodeEH001561","GSM803507","Myers","HudsonAlpha","SL1056",,"a53fe67497ebdc7e68f5db9ace68778a",,,"wgEncode","PCR1x",1,"exp","512K",,2134,,"wgEncodeHaibTfbsHepg2Sp1Pcr1xPkRep1","None","broadPeak","Peaks","wgEncodeHaibTfbsHepg2Sp1Pcr1xPkRep1.broadPeak.gz","wgEncodeHaibTfbsHepg2Sp1Pcr1xPkRep1.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeHaibTfbs/wgEncodeHaibTfbsHepg2Sp1Pcr1xPkRep1.broadPeak.gz"
"SP1","HepG2","wgEncodeHaibTfbs","SL1401","ChipSeq","ENCODE Jan 2011 Freeze",,#2010-09-13#,#2011-06-13#,"wgEncodeEH001561","GSM803507","Myers","HudsonAlpha","SL1194",,"5df5f253dcaf663868b794226ee50a48",,,"wgEncode","PCR1x",2,"exp","110K",,2134,,"wgEncodeHaibTfbsHepg2Sp1Pcr1xPkRep2","None","broadPeak","Peaks","wgEncodeHaibTfbsHepg2Sp1Pcr1xPkRep2.broadPeak.gz","wgEncodeHaibTfbsHepg2Sp1Pcr1xPkRep2.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeHaibTfbs/wgEncodeHaibTfbsHepg2Sp1Pcr1xPkRep2.broadPeak.gz"
"SP1","HepG2","wgEncodeHaibTfbs","SL1400","ChipSeq","ENCODE Jan 2011 Freeze",,#2010-11-29#,#2011-08-28#,"wgEncodeEH001561","GSM803507","Myers","HudsonAlpha","SL1056",,"b65b5363f70cfe251a58ce01d4e40ba9",,,"wgEncode","PCR1x",1,"exp","44M",,3021,,"wgEncodeHaibTfbsHepg2Sp1Pcr1xRawRep1","None","bigWig","RawSignal","wgEncodeHaibTfbsHepg2Sp1Pcr1xRawRep1.bigWig","wgEncodeHaibTfbsHepg2Sp1Pcr1xRawRep1.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeHaibTfbs/wgEncodeHaibTfbsHepg2Sp1Pcr1xRawRep1.bigWig"
"SP1","HepG2","wgEncodeHaibTfbs","SL1401","ChipSeq","ENCODE Jan 2011 Freeze",,#2010-11-29#,#2011-08-28#,"wgEncodeEH001561","GSM803507","Myers","HudsonAlpha","SL1194",,"842d5fbd75e75907e5b8fedd5985cc5e",,,"wgEncode","PCR1x",2,"exp","8.0M",,3021,,"wgEncodeHaibTfbsHepg2Sp1Pcr1xRawRep2","None","bigWig","RawSignal","wgEncodeHaibTfbsHepg2Sp1Pcr1xRawRep2.bigWig","wgEncodeHaibTfbsHepg2Sp1Pcr1xRawRep2.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeHaibTfbs/wgEncodeHaibTfbsHepg2Sp1Pcr1xRawRep2.bigWig"
"SP2_(SC-643)","HepG2","wgEncodeHaibTfbs","SL6019","ChipSeq","ENCODE Mar 2012 Freeze",,#2011-06-27#,#2012-03-27#,"wgEncodeEH002264","GSM1010787","Myers","HudsonAlpha","SL5688",,"3180ab5aae82ded01c0c1425e75a0cfd",,,"wgEncode","v042211.1",1,"exp","25K","MACS",4334,,"wgEncodeHaibTfbsHepg2Sp2V0422111PkRep1","None","broadPeak","Peaks","wgEncodeHaibTfbsHepg2Sp2V0422111PkRep1.broadPeak.gz","wgEncodeHaibTfbsHepg2Sp2V0422111PkRep1.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeHaibTfbs/wgEncodeHaibTfbsHepg2Sp2V0422111PkRep1.broadPeak.gz"
